Time,calib,upstream,downstream
5446.78,0.598865,-0.046706,-0.145099
5446.79,0.596912,-0.027175,-0.143146
5446.8,0.599841,0.005052,-0.135333
5446.81,0.599841,0.033372,-0.123614
5446.82,0.598865,0.067552,-0.111896
5446.83,0.596912,0.099778,-0.095294
5446.84,0.597888,0.132982,-0.076739
5446.85,0.598865,0.160325,-0.058185
5446.86,0.599841,0.187669,-0.034747
5446.87,0.597888,0.214036,-0.01131
5446.88,0.596912,0.235521,0.016034
5446.89,0.597888,0.253099,0.044354
5446.9,0.599841,0.265794,0.071698
5446.91,0.597888,0.27556,0.100995
5446.92,0.595935,0.281419,0.131269
5446.93,0.598865,0.281419,0.160565
5446.94,0.598865,0.278489,0.187909
5446.95,0.596912,0.27263,0.212323
5446.96,0.597888,0.263841,0.233808
5446.97,0.597888,0.249193,0.249433
5446.98,0.599841,0.233568,0.262128
5446.99,0.598865,0.214036,0.270917
5447,0.595935,0.196458,0.274823
5447.01,0.597888,0.170091,0.270917
5447.02,0.598865,0.135911,0.263104
5447.03,0.600818,0.084153,0.248456
5447.04,0.595935,0.064622,0.227948
5447.05,0.595935,0.035325,0.208417
5447.06,0.598865,0.010911,0.183026
5447.07,0.599841,-0.020339,0.153729
5447.08,0.595935,-0.046706,0.123456
5447.09,0.595935,-0.076979,0.092206
5447.1,0.598865,-0.076003,0.061933
5447.11,0.598865,-0.101393,0.029706
5447.12,0.595935,-0.118972,0.001386
5447.13,0.596912,-0.142409,-0.025958
5447.14,0.599841,-0.159011,-0.048419
5447.15,0.600818,-0.175612,-0.068927
5447.16,0.597888,-0.183425,-0.089435
5447.17,0.598865,-0.19319,-0.104083
5447.18,0.596912,-0.19612,-0.116778
5447.19,0.600818,-0.198073,-0.129474
5447.2,0.597888,-0.194167,-0.138263
5447.21,0.595935,-0.192214,-0.146075
5447.22,0.596912,-0.178542,-0.152911
5447.23,0.599841,-0.169753,-0.156817
5447.24,0.598865,-0.154128,-0.159747
5447.25,0.595935,-0.135573,-0.162677
5447.26,0.597888,-0.113112,-0.160724
5447.27,0.600818,-0.090651,-0.156817
5447.28,0.597888,-0.063307,-0.153888
5447.29,0.596912,-0.034987,-0.147052
5447.3,0.596912,-0.00569,-0.138263
5447.31,0.599841,0.02556,-0.126544
5447.32,0.598865,0.058763,-0.112872
5447.33,0.596912,0.090989,-0.0992
5447.34,0.596912,0.123216,-0.080646
5447.35,0.598865,0.151536,-0.060138
5447.36,0.598865,0.17888,-0.0367
5447.37,0.598865,0.204271,-0.013263
5447.38,0.594959,0.226732,0.013104
5447.39,0.599841,0.24138,0.040448
5447.4,0.599841,0.254075,0.069745
5447.41,0.596912,0.264818,0.098065
5447.42,0.596912,0.270677,0.127362
5447.43,0.598865,0.271654,0.154706
5447.44,0.597888,0.267747,0.184003
5447.45,0.598865,0.262864,0.21037
5447.46,0.594959,0.252122,0.231854
5447.47,0.596912,0.239427,0.251386
5447.48,0.601794,0.223802,0.264081
5447.49,0.598865,0.2072,0.27287
5447.5,0.594959,0.185716,0.274823
5447.51,0.597888,0.162278,0.27287
5447.52,0.599841,0.124193,0.265058
5447.53,0.598865,0.086107,0.253339
5447.54,0.596912,0.05681,0.233808
5447.55,0.597888,0.029466,0.21037
5447.56,0.600818,-0.000807,0.184003
5447.57,0.598865,-0.026198,0.159589
5447.58,0.595935,-0.056472,0.127362
5447.59,0.597888,-0.081862,0.098065
5447.6,0.599841,-0.091628,0.067792
5447.61,0.598865,-0.10237,0.038495
5447.62,0.595935,-0.123854,0.007245
5447.63,0.596912,-0.142409,-0.020099
5447.64,0.599841,-0.162917,-0.044513
5447.65,0.597888,-0.173659,-0.065997
5447.66,0.595935,-0.185378,-0.084552
5447.67,0.596912,-0.191237,-0.104083
5447.68,0.601794,-0.19612,-0.115802
5447.69,0.598865,-0.198073,-0.125567
5447.7,0.595935,-0.194167,-0.13631
5447.71,0.597888,-0.188307,-0.146075
5447.72,0.600818,-0.180495,-0.151935
5447.73,0.597888,-0.166823,-0.155841
5447.74,0.597888,-0.152175,-0.157794
5447.75,0.597888,-0.13362,-0.168536
5447.76,0.599841,-0.112136,-0.159747
5447.77,0.597888,-0.089675,-0.158771
5447.78,0.595935,-0.064284,-0.152911
5447.79,0.597888,-0.035964,-0.145099
5447.8,0.599841,-0.006667,-0.137286
5447.81,0.596912,0.026536,-0.126544
5447.82,0.594959,0.055833,-0.110919
5447.83,0.597888,0.08806,-0.095294
5447.84,0.599841,0.11931,-0.076739
5447.85,0.597888,0.15056,-0.057208
5447.86,0.595935,0.17595,-0.034747
5447.87,0.597888,0.199388,-0.010333
5447.88,0.599841,0.219896,0.016034
5447.89,0.597888,0.237474,0.042401
5447.9,0.595935,0.250169,0.071698
5447.91,0.596912,0.257982,0.101972
5447.92,0.599841,0.262864,0.129315
5447.93,0.598865,0.266771,0.158612
5447.94,0.596912,0.263841,0.189862
5447.95,0.596912,0.257005,0.211347
5447.96,0.599841,0.245286,0.236737
5447.97,0.596912,0.234544,0.254315
5447.98,0.596912,0.217943,0.267011
5447.99,0.596912,0.201341,0.278729
5448,0.599841,0.179857,0.284589
5448.01,0.598865,0.158372,0.279706
5448.02,0.596912,0.133958,0.273847
5448.03,0.596912,0.0822,0.261151
5448.04,0.598865,0.051927,0.245526
5448.05,0.598865,0.026536,0.221112
5448.06,0.594959,0.000169,0.197675
5448.07,0.597888,-0.031081,0.170331
5448.08,0.598865,-0.057448,0.140058
5448.09,0.598865,-0.083815,0.109784
5448.1,0.597888,-0.096511,0.077558
5448.11,0.596912,-0.104323,0.047284
5448.12,0.597888,-0.125807,0.018964
5448.13,0.598865,-0.146315,-0.010333
5448.14,0.598865,-0.160964,-0.032794
5448.15,0.595935,-0.176589,-0.054278
5448.16,0.596912,-0.185378,-0.072833
5448.17,0.598865,-0.19319,-0.091388
5448.18,0.597888,-0.195143,-0.107013
5448.19,0.595935,-0.197097,-0.117755
5448.2,0.596912,-0.194167,-0.127521
5448.21,0.599841,-0.189284,-0.137286
5448.22,0.598865,-0.179518,-0.144122
5448.23,0.596912,-0.166823,-0.151935
5448.24,0.595935,-0.144362,-0.153888
5448.25,0.600818,-0.13362,-0.156817
5448.26,0.598865,-0.110182,-0.154864
5448.27,0.597888,-0.087722,-0.155841
5448.28,0.595935,-0.059401,-0.149981
5448.29,0.598865,-0.034011,-0.141192
5448.3,0.599841,-0.001784,-0.13338
5448.31,0.597888,0.02556,-0.126544
5448.32,0.596912,0.059739,-0.112872
5448.33,0.597888,0.090989,-0.095294
5448.34,0.597888,0.124193,-0.077716
5448.35,0.598865,0.15056,-0.056231
5448.36,0.596912,0.180833,-0.034747
5448.37,0.595935,0.204271,-0.009356
5448.38,0.598865,0.227708,0.016034
5448.39,0.599841,0.24138,0.043378
5448.4,0.595935,0.255052,0.073651
5448.41,0.596912,0.267747,0.103925
5448.42,0.596912,0.270677,0.130292
5448.43,0.600818,0.271654,0.160565
5448.44,0.597888,0.267747,0.186933
5448.45,0.596912,0.263841,0.211347
5448.46,0.596912,0.254075,0.232831
5448.47,0.597888,0.240403,0.252362
5448.48,0.600818,0.222825,0.267987
5448.49,0.596912,0.208177,0.277753
5448.5,0.595935,0.185716,0.281659
5448.51,0.598865,0.162278,0.280683
5448.52,0.599841,0.132982,0.273847
5448.53,0.598865,0.089036,0.261151
5448.54,0.595935,0.054857,0.242597
5448.55,0.595935,0.030443,0.220136
5448.56,0.599841,-0.002761,0.196698
5448.57,0.599841,-0.029128,0.169354
5448.58,0.598865,-0.057448,0.139081
5448.59,0.595935,-0.084792,0.108808
5448.6,0.597888,-0.100417,0.079511
5448.61,0.597888,-0.106276,0.048261
5448.62,0.597888,-0.129714,0.017987
5448.63,0.597888,-0.147292,-0.007403
5448.64,0.596912,-0.165847,-0.033771
5448.65,0.596912,-0.179518,-0.054278
5448.66,0.599841,-0.190261,-0.07381
5448.67,0.597888,-0.197097,-0.089435
5448.68,0.597888,-0.201979,-0.106036
5448.69,0.595935,-0.201003,-0.117755
5448.7,0.597888,-0.200026,-0.128497
5448.71,0.596912,-0.19319,-0.137286
5448.72,0.600818,-0.185378,-0.144122
5448.73,0.595935,-0.172682,-0.148028
5448.74,0.595935,-0.156081,-0.153888
5448.75,0.598865,-0.139479,-0.156817
5448.76,0.599841,-0.107253,-0.155841
5448.77,0.597888,-0.092604,-0.153888
5448.78,0.594959,-0.064284,-0.150958
5448.79,0.597888,-0.038893,-0.141192
5448.8,0.599841,-0.00862,-0.13631
5448.81,0.599841,0.021653,-0.124591
5448.82,0.595935,0.057786,-0.110919
5448.83,0.595935,0.091966,-0.097247
5448.84,0.597888,0.122239,-0.077716
5448.85,0.599841,0.15056,-0.057208
5448.86,0.597888,0.179857,-0.0367
5448.87,0.595935,0.205247,-0.01131
5448.88,0.596912,0.226732,0.012128
5448.89,0.599841,0.243333,0.039472
5448.9,0.598865,0.257005,0.069745
5448.91,0.597888,0.268724,0.095136
5448.92,0.595935,0.274583,0.123456
5448.93,0.598865,0.274583,0.152753
5448.94,0.598865,0.27263,0.18205
5448.95,0.597888,0.268724,0.20744
5448.96,0.596912,0.257982,0.229901
5448.97,0.595935,0.248216,0.247479
5448.98,0.598865,0.230638,0.262128
5448.99,0.599841,0.21306,0.273847
5449,0.597888,0.193528,0.277753
5449.01,0.595935,0.173021,0.273847
5449.02,0.597888,0.146653,0.26994
5449.03,0.598865,0.108568,0.257245
5449.04,0.599841,0.065599,0.236737
5449.05,0.596912,0.043138,0.216229
5449.06,0.596912,0.006028,0.191815
5449.07,0.596912,-0.021315,0.165448
5449.08,0.599841,-0.049636,0.133222
5449.09,0.595935,-0.076979,0.103925
5449.1,0.596912,-0.091628,0.074628
5449.11,0.597888,-0.09944,0.044354
5449.12,0.599841,-0.121901,0.014081
5449.13,0.597888,-0.141432,-0.013263
5449.14,0.596912,-0.159011,-0.038653
5449.15,0.597888,-0.175612,-0.058185
5449.16,0.598865,-0.185378,-0.076739
5449.17,0.598865,-0.194167,-0.095294
5449.18,0.595935,-0.19612,-0.107989
5449.19,0.596912,-0.19905,-0.119708
5449.2,0.598865,-0.195143,-0.128497
5449.21,0.598865,-0.191237,-0.138263
5449.22,0.596912,-0.180495,-0.146075
5449.23,0.595935,-0.169753,-0.149005
5449.24,0.598865,-0.156081,-0.150958
5449.25,0.597888,-0.13362,-0.152911
5449.26,0.597888,-0.111159,-0.154864
5449.27,0.595935,-0.093581,-0.151935
5449.28,0.597888,-0.06819,-0.145099
5449.29,0.598865,-0.03987,-0.140216
5449.3,0.597888,-0.010573,-0.132403
5449.31,0.596912,0.02263,-0.119708
5449.32,0.597888,0.05388,-0.107013
5449.33,0.598865,0.08806,-0.090411
5449.34,0.597888,0.11638,-0.072833
5449.35,0.596912,0.15056,-0.053302
5449.36,0.596912,0.176927,-0.031817
5449.37,0.598865,0.204271,-0.007403
5449.38,0.598865,0.224778,0.016034
5449.39,0.597888,0.246263,0.041425
5449.4,0.597888,0.257982,0.070722
5449.41,0.597888,0.2697,0.099042
5449.42,0.597888,0.274583,0.128339
5449.43,0.597888,0.278489,0.152753
5449.44,0.597888,0.276536,0.178144
5449.45,0.595935,0.27263,0.205487
5449.46,0.599841,0.261888,0.227948
5449.47,0.597888,0.251146,0.246503
5449.48,0.597888,0.236497,0.261151
5449.49,0.595935,0.221849,0.270917
5449.5,0.596912,0.200364,0.276776
5449.51,0.598865,0.177903,0.276776
5449.52,0.599841,0.154466,0.267011
5449.53,0.597888,0.123216,0.255292
5449.54,0.596912,0.079271,0.239667
5449.55,0.599841,0.044114,0.217206
5449.56,0.597888,0.016771,0.192792
5449.57,0.597888,-0.012526,0.164472
5449.58,0.596912,-0.037917,0.136151
5449.59,0.597888,-0.06819,0.105878
5449.6,0.597888,-0.087722,0.074628
5449.61,0.598865,-0.089675,0.042401
5449.62,0.597888,-0.112136,0.015058
5449.63,0.597888,-0.132643,-0.012286
5449.64,0.597888,-0.151198,-0.035724
5449.65,0.599841,-0.16487,-0.057208
5449.66,0.598865,-0.177565,-0.076739
5449.67,0.595935,-0.182448,-0.093341
5449.68,0.598865,-0.189284,-0.107989
5449.69,0.599841,-0.186354,-0.119708
5449.7,0.597888,-0.187331,-0.13045
5449.71,0.596912,-0.180495,-0.139239
5449.72,0.596912,-0.173659,-0.146075
5449.73,0.596912,-0.160964,-0.150958
5449.74,0.600818,-0.147292,-0.154864
5449.75,0.595935,-0.123854,-0.155841
5449.76,0.596912,-0.108229,-0.154864
5449.77,0.597888,-0.080886,-0.150958
5449.78,0.598865,-0.060378,-0.145099
5449.79,0.598865,-0.032057,-0.13631
5449.8,0.595935,-0.002761,-0.125567
5449.81,0.596912,0.026536,-0.116778
5449.82,0.598865,0.060716,-0.10213
5449.83,0.598865,0.089036,-0.087481
5449.84,0.595935,0.124193,-0.069903
5449.85,0.596912,0.15056,-0.049396
5449.86,0.598865,0.177903,-0.026935
5449.87,0.598865,0.203294,-0.004474
5449.88,0.595935,0.222825,0.020917
5449.89,0.596912,0.242357,0.047284
5449.9,0.598865,0.254075,0.075604
5449.91,0.599841,0.265794,0.103925
5449.92,0.597888,0.270677,0.131269
5449.93,0.595935,0.273607,0.158612
5449.94,0.596912,0.271654,0.186933
5449.95,0.598865,0.265794,0.2133
5449.96,0.599841,0.256029,0.232831
5449.97,0.596912,0.24431,0.251386
5449.98,0.596912,0.226732,0.267011
5449.99,0.598865,0.21013,0.278729
5450,0.598865,0.192552,0.281659
5450.01,0.597888,0.167161,0.279706
5450.02,0.595935,0.145677,0.27287
5450.03,0.597888,0.106614,0.261151
5450.04,0.599841,0.063646,0.243573
5450.05,0.598865,0.035325,0.222089
5450.06,0.595935,0.010911,0.194745
5450.07,0.596912,-0.021315,0.167401
5450.08,0.598865,-0.047682,0.138104
5450.09,0.598865,-0.075026,0.105878
5450.1,0.596912,-0.09944,0.075604
5450.11,0.597888,-0.10237,0.043378
5450.12,0.598865,-0.118972,0.014081
5450.13,0.596912,-0.135573,-0.013263
5450.14,0.598865,-0.153151,-0.041583
5450.15,0.596912,-0.165847,-0.062091
5450.16,0.595935,-0.179518,-0.082599
5450.17,0.599841,-0.185378,-0.0992
5450.18,0.598865,-0.190261,-0.113849
5450.19,0.597888,-0.191237,-0.128497
5450.2,0.595935,-0.189284,-0.137286
5450.21,0.597888,-0.186354,-0.143146
5450.22,0.598865,-0.174636,-0.150958
5450.23,0.598865,-0.163893,-0.155841
5450.24,0.595935,-0.146315,-0.160724
5450.25,0.598865,-0.13069,-0.1617
5450.26,0.599841,-0.098464,-0.159747
5450.27,0.596912,-0.086745,-0.158771
5450.28,0.595935,-0.059401,-0.152911
5450.29,0.597888,-0.034011,-0.144122
5450.3,0.600818,-0.001784,-0.13631
5450.31,0.598865,0.027513,-0.121661
5450.32,0.596912,0.058763,-0.108966
5450.33,0.596912,0.092943,-0.091388
5450.34,0.599841,0.120286,-0.071856
5450.35,0.598865,0.151536,-0.049396
5450.36,0.599841,0.176927,-0.028888
5450.37,0.595935,0.200364,-0.003497
5450.38,0.596912,0.223802,0.021894
5450.39,0.599841,0.239427,0.050214
5450.4,0.597888,0.253099,0.078534
5450.41,0.595935,0.264818,0.104901
5450.42,0.596912,0.2697,0.135175
5450.43,0.598865,0.2697,0.166425
5450.44,0.598865,0.268724,0.192792
5450.45,0.597888,0.262864,0.217206
5450.46,0.596912,0.255052,0.240644
5450.47,0.597888,0.24138,0.260175
5450.48,0.598865,0.225755,0.274823
5450.49,0.598865,0.209153,0.285565
5450.5,0.596912,0.188646,0.288495
5450.51,0.595935,0.166185,0.286542
5450.52,0.597888,0.140794,0.280683
5450.53,0.598865,0.103685,0.267011
5450.54,0.599841,0.05681,0.247479
5450.55,0.600818,0.032396,0.226972
5450.56,0.595935,0.005052,0.200604
5450.57,0.597888,-0.025222,0.171308
5450.58,0.599841,-0.050612,0.141034
5450.59,0.596912,-0.077956,0.109784
5450.6,0.596912,-0.101393,0.078534
5450.61,0.596912,-0.100417,0.046308
5450.62,0.597888,-0.118972,0.015058
5450.63,0.600818,-0.140456,-0.013263
5450.64,0.597888,-0.156081,-0.038653
5450.65,0.595935,-0.170729,-0.061114
5450.66,0.596912,-0.179518,-0.081622
5450.67,0.600818,-0.191237,-0.0992
5450.68,0.597888,-0.194167,-0.111896
5450.69,0.594959,-0.194167,-0.126544
5450.7,0.596912,-0.192214,-0.137286
5450.71,0.599841,-0.188307,-0.143146
5450.72,0.598865,-0.180495,-0.150958
5450.73,0.597888,-0.165847,-0.154864
5450.74,0.596912,-0.152175,-0.158771
5450.75,0.596912,-0.126784,-0.149981
5450.76,0.599841,-0.114089,-0.149981
5450.77,0.596912,-0.089675,-0.149005
5450.78,0.595935,-0.064284,-0.152911
5450.79,0.597888,-0.03694,-0.146075
5450.8,0.599841,-0.006667,-0.135333
5450.81,0.597888,0.023607,-0.122638
5450.82,0.595935,0.05681,-0.110919
5450.83,0.596912,0.084153,-0.093341
5450.84,0.598865,0.11931,-0.074786
5450.85,0.598865,0.145677,-0.054278
5450.86,0.598865,0.176927,-0.029864
5450.87,0.596912,0.202318,-0.006427
5450.88,0.596912,0.224778,0.01994
5450.89,0.598865,0.240403,0.048261
5450.9,0.599841,0.254075,0.076581
5450.91,0.596912,0.264818,0.104901
5450.92,0.595935,0.270677,0.134198
5450.93,0.599841,0.27556,0.162519
5450.94,0.599841,0.273607,0.189862
5450.95,0.595935,0.268724,0.216229
5450.96,0.596912,0.260911,0.237714
5450.97,0.598865,0.249193,0.256269
5450.98,0.599841,0.231614,0.271894
5450.99,0.596912,0.215989,0.281659
5451,0.596912,0.196458,0.285565
5451.01,0.597888,0.173997,0.283612
5451.02,0.599841,0.130052,0.278729
5451.03,0.597888,0.107591,0.263104
5451.04,0.596912,0.068528,0.246503
5451.05,0.596912,0.040208,0.224042
5451.06,0.600818,0.010911,0.199628
5451.07,0.598865,-0.016432,0.171308
5451.08,0.594959,-0.0428,0.140058
5451.09,0.597888,-0.07112,0.108808
5451.1,0.598865,-0.094557,0.077558
5451.11,0.598865,-0.104323,0.046308
5451.12,0.596912,-0.110182,0.015058
5451.13,0.596912,-0.131667,-0.014239
5451.14,0.597888,-0.150222,-0.037677
5451.15,0.598865,-0.165847,-0.060138
5451.16,0.597888,-0.176589,-0.080646
5451.17,0.597888,-0.186354,-0.098224
5451.18,0.597888,-0.189284,-0.111896
5451.19,0.599841,-0.191237,-0.123614
5451.2,0.598865,-0.190261,-0.135333
5451.21,0.597888,-0.185378,-0.145099
5451.22,0.596912,-0.177565,-0.150958
5451.23,0.598865,-0.1678,-0.153888
5451.24,0.599841,-0.154128,-0.157794
5451.25,0.597888,-0.126784,-0.160724
5451.26,0.596912,-0.113112,-0.1617
5451.27,0.595935,-0.089675,-0.156817
5451.28,0.599841,-0.066237,-0.149005
5451.29,0.598865,-0.034987,-0.145099
5451.3,0.595935,-0.009597,-0.134356
5451.31,0.596912,0.023607,-0.124591
5451.32,0.597888,0.054857,-0.111896
5451.33,0.599841,0.087083,-0.095294
5451.34,0.597888,0.11638,-0.076739
5451.35,0.595935,0.148607,-0.056231
5451.36,0.596912,0.17595,-0.034747
5451.37,0.598865,0.201341,-0.01131
5451.38,0.599841,0.223802,0.015058
5451.39,0.595935,0.242357,0.041425
5451.4,0.595935,0.257982,0.070722
5451.41,0.598865,0.268724,0.099042
5451.42,0.600818,0.276536,0.128339
5451.43,0.598865,0.277513,0.153729
5451.44,0.596912,0.279466,0.181073
5451.45,0.596912,0.274583,0.206464
5451.46,0.598865,0.265794,0.231854
5451.47,0.598865,0.253099,0.248456
5451.48,0.596912,0.24138,0.263104
5451.49,0.594959,0.224778,0.270917
5451.5,0.597888,0.204271,0.2758
5451.51,0.601794,0.180833,0.273847
5451.52,0.596912,0.153489,0.26994
5451.53,0.596912,0.102708,0.254315
5451.54,0.594959,0.077318,0.23869
5451.55,0.599841,0.047044,0.218183
5451.56,0.597888,0.0197,0.192792
5451.57,0.595935,-0.009597,0.163495
5451.58,0.595935,-0.035964,0.134198
5451.59,0.596912,-0.065261,0.103925
5451.6,0.595935,-0.089675,0.073651
5451.61,0.598865,-0.1053,0.042401
5451.62,0.595935,-0.107253,0.013104
5451.63,0.596912,-0.129714,-0.015216
5451.64,0.598865,-0.146315,-0.03963
5451.65,0.599841,-0.162917,-0.060138
5451.66,0.595935,-0.174636,-0.081622
5451.67,0.595935,-0.184401,-0.100177
5451.68,0.596912,-0.188307,-0.112872
5451.69,0.599841,-0.192214,-0.124591
5451.7,0.597888,-0.189284,-0.137286
5451.71,0.595935,-0.184401,-0.143146
5451.72,0.597888,-0.176589,-0.150958
5451.73,0.598865,-0.166823,-0.154864
5451.74,0.598865,-0.152175,-0.158771
5451.75,0.596912,-0.129714,-0.158771
5451.76,0.596912,-0.114089,-0.156817
5451.77,0.596912,-0.090651,-0.153888
5451.78,0.599841,-0.067214,-0.143146
5451.79,0.598865,-0.03694,-0.138263
5451.8,0.596912,-0.009597,-0.131427
5451.81,0.596912,0.02263,-0.117755
5451.82,0.597888,0.05388,-0.10506
5451.83,0.600818,0.087083,-0.088458
5451.84,0.598865,0.114427,-0.07088
5451.85,0.596912,0.148607,-0.049396
5451.86,0.597888,0.173021,-0.026935
5451.87,0.597888,0.200364,-0.004474
5451.88,0.600818,0.221849,0.01994
5451.89,0.596912,0.24138,0.048261
5451.9,0.596912,0.255052,0.074628
5451.91,0.596912,0.266771,0.103925
5451.92,0.600818,0.273607,0.133222
5451.93,0.595935,0.279466,0.160565
5451.94,0.595935,0.277513,0.188886
5451.95,0.596912,0.273607,0.211347
5451.96,0.600818,0.264818,0.236737
5451.97,0.599841,0.253099,0.255292
5451.98,0.597888,0.240403,0.268964
5451.99,0.594959,0.223802,0.277753
5452,0.598865,0.202318,0.280683
5452.01,0.599841,0.180833,0.280683
5452.02,0.597888,0.157396,0.27287
5452.03,0.595935,0.117357,0.258222
5452.04,0.596912,0.078294,0.240644
5452.05,0.597888,0.048997,0.218183
5452.06,0.599841,0.018724,0.193769
5452.07,0.595935,-0.009597,0.162519
5452.08,0.595935,-0.033034,0.133222
5452.09,0.597888,-0.062331,0.104901
5452.1,0.599841,-0.077956,0.072675
5452.11,0.597888,-0.086745,0.043378
5452.12,0.593982,-0.107253,0.012128
5452.13,0.597888,-0.13069,-0.015216
5452.14,0.598865,-0.147292,-0.038653
5452.15,0.597888,-0.163893,-0.061114
5452.16,0.593982,-0.172682,-0.082599
5452.17,0.598865,-0.184401,-0.096271
5452.18,0.598865,-0.188307,-0.110919
5452.19,0.598865,-0.192214,-0.121661
5452.2,0.595935,-0.188307,-0.131427
5452.21,0.597888,-0.185378,-0.141192
5452.22,0.597888,-0.176589,-0.146075
5452.23,0.598865,-0.166823,-0.149981
5452.24,0.594959,-0.151198,-0.152911
5452.25,0.594959,-0.131667,-0.152911
5452.26,0.597888,-0.114089,-0.152911
5452.27,0.597888,-0.092604,-0.144122
5452.28,0.595935,-0.062331,-0.141192
5452.29,0.596912,-0.037917,-0.138263
5452.3,0.597888,-0.009597,-0.129474
5452.31,0.599841,0.021653,-0.117755
5452.32,0.597888,0.05388,-0.104083
5452.33,0.596912,0.086107,-0.089435
5452.34,0.598865,0.115403,-0.072833
5452.35,0.600818,0.143724,-0.051349
5452.36,0.598865,0.172044,-0.029864
5452.37,0.595935,0.198411,-0.00838
5452.38,0.598865,0.220872,0.017011
5452.39,0.599841,0.239427,0.042401
5452.4,0.598865,0.251146,0.069745
5452.41,0.595935,0.264818,0.098065
5452.42,0.596912,0.270677,0.126386
5452.43,0.599841,0.27263,0.155683
5452.44,0.598865,0.270677,0.18205
5452.45,0.595935,0.2697,0.206464
5452.46,0.597888,0.257982,0.231854
5452.47,0.598865,0.247239,0.249433
5452.48,0.598865,0.231614,0.265058
5452.49,0.595935,0.217943,0.277753
5452.5,0.596912,0.195482,0.277753
5452.51,0.599841,0.173997,0.277753
5452.52,0.598865,0.148607,0.26994
5452.53,0.594959,0.097825,0.257245
5452.54,0.596912,0.068528,0.237714
5452.55,0.598865,0.043138,0.215253
5452.56,0.598865,0.012864,0.189862
5452.57,0.596912,-0.012526,0.161542
5452.58,0.595935,-0.041823,0.132245
5452.59,0.598865,-0.070143,0.101972
5452.6,0.598865,-0.089675,0.068769
5452.61,0.595935,-0.088698,0.039472
5452.62,0.595935,-0.111159,0.008222
5452.63,0.598865,-0.128737,-0.016192
5452.64,0.597888,-0.146315,-0.04256
5452.65,0.595935,-0.16194,-0.062091
5452.66,0.595935,-0.172682,-0.081622
5452.67,0.598865,-0.181472,-0.097247
5452.68,0.599841,-0.186354,-0.110919
5452.69,0.596912,-0.186354,-0.123614
5452.7,0.596912,-0.184401,-0.13045
5452.71,0.598865,-0.182448,-0.139239
5452.72,0.598865,-0.171706,-0.143146
5452.73,0.597888,-0.159987,-0.149981
5452.74,0.596912,-0.147292,-0.149981
5452.75,0.598865,-0.131667,-0.151935
5452.76,0.597888,-0.109206,-0.149981
5452.77,0.596912,-0.088698,-0.149005
5452.78,0.595935,-0.062331,-0.143146
5452.79,0.597888,-0.038893,-0.135333
5452.8,0.598865,-0.00862,-0.125567
5452.81,0.596912,0.021653,-0.117755
5452.82,0.596912,0.05388,-0.10506
5452.83,0.599841,0.0822,-0.088458
5452.84,0.597888,0.11345,-0.07381
5452.85,0.595935,0.143724,-0.053302
5452.86,0.596912,0.170091,-0.034747
5452.87,0.599841,0.193528,-0.009356
5452.88,0.598865,0.215013,0.013104
5452.89,0.594959,0.235521,0.038495
5452.9,0.596912,0.249193,0.065839
5452.91,0.598865,0.257982,0.094159
5452.92,0.599841,0.264818,0.124433
5452.93,0.595935,0.27263,0.151776
5452.94,0.595935,0.2697,0.178144
5452.95,0.600818,0.262864,0.205487
5452.96,0.600818,0.255052,0.227948
5452.97,0.595935,0.246263,0.248456
5452.98,0.596912,0.230638,0.263104
5452.99,0.597888,0.215989,0.273847
5453,0.598865,0.193528,0.278729
5453.01,0.596912,0.17595,0.277753
5453.02,0.595935,0.151536,0.266034
5453.03,0.597888,0.115403,0.254315
5453.04,0.599841,0.073411,0.235761
5453.05,0.597888,0.045091,0.215253
5453.06,0.595935,0.015794,0.187909
5453.07,0.598865,-0.01155,0.158612
5453.08,0.599841,-0.041823,0.131269
5453.09,0.597888,-0.067214,0.100019
5453.1,0.596912,-0.090651,0.066815
5453.11,0.597888,-0.091628,0.035565
5453.12,0.599841,-0.109206,0.007245
5453.13,0.597888,-0.13069,-0.021075
5453.14,0.597888,-0.147292,-0.047442
5453.15,0.594959,-0.159987,-0.066974
5453.16,0.600818,-0.175612,-0.087481
5453.17,0.598865,-0.181472,-0.100177
5453.18,0.595935,-0.186354,-0.115802
5453.19,0.594959,-0.185378,-0.127521
5453.2,0.598865,-0.185378,-0.138263
5453.21,0.598865,-0.179518,-0.138263
5453.22,0.596912,-0.172682,-0.149981
5453.23,0.595935,-0.160964,-0.149005
5453.24,0.597888,-0.147292,-0.156817
5453.25,0.598865,-0.129714,-0.156817
5453.26,0.598865,-0.110182,-0.152911
5453.27,0.596912,-0.086745,-0.150958
5453.28,0.596912,-0.061354,-0.145099
5453.29,0.599841,-0.033034,-0.13631
5453.3,0.597888,-0.006667,-0.127521
5453.31,0.595935,0.027513,-0.115802
5453.32,0.598865,0.054857,-0.10213
5453.33,0.598865,0.08806,-0.086505
5453.34,0.598865,0.11638,-0.069903
5453.35,0.595935,0.14763,-0.050372
5453.36,0.595935,0.174974,-0.027911
5453.37,0.598865,0.200364,-0.004474
5453.38,0.599841,0.218919,0.016034
5453.39,0.598865,0.239427,0.042401
5453.4,0.595935,0.252122,0.065839
5453.41,0.597888,0.265794,0.097089
5453.42,0.599841,0.268724,0.125409
5453.43,0.596912,0.276536,0.1508
5453.44,0.596912,0.273607,0.17912
