Jonathan, Jonathan, Chris		mg/L
400.0000	-0.0016	0.0114	-0.0005	0.0026	0.0179	0.0170	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
402.0000	-0.0017	0.0115	-0.0011	0.0018	0.0174	0.0167	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
404.0000	-0.0020	0.0121	-0.0022	0.0006	0.0174	0.0166	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
406.0000	-0.0017	0.0100	-0.0019	0.0005	0.0143	0.0135	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
408.0000	-0.0020	0.0116	-0.0030	-0.0006	0.0160	0.0148	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
410.0000	-0.0018	0.0110	-0.0032	-0.0011	0.0147	0.0137	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
412.0000	-0.0020	0.0121	-0.0040	-0.0019	0.0156	0.0145	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
414.0000	-0.0018	0.0103	-0.0035	-0.0016	0.0133	0.0123	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
416.0000	-0.0018	0.0113	-0.0037	-0.0018	0.0144	0.0133	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
418.0000	-0.0018	0.0111	-0.0037	-0.0018	0.0143	0.0131	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
420.0000	-0.0021	0.0123	-0.0044	-0.0025	0.0157	0.0146	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
422.0000	-0.0019	0.0111	-0.0040	-0.0020	0.0142	0.0132	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
424.0000	-0.0017	0.0099	-0.0032	-0.0014	0.0132	0.0122	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
426.0000	-0.0021	0.0125	-0.0039	-0.0018	0.0167	0.0154	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
428.0000	-0.0018	0.0107	-0.0031	-0.0011	0.0148	0.0138	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
430.0000	-0.0020	0.0115	-0.0033	-0.0013	0.0157	0.0148	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
432.0000	-0.0018	0.0118	-0.0028	-0.0006	0.0168	0.0155	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
434.0000	-0.0018	0.0112	-0.0026	-0.0003	0.0163	0.0151	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
436.0000	-0.0020	0.0128	-0.0029	-0.0003	0.0187	0.0175	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
438.0000	-0.0019	0.0130	-0.0026	0.0000	0.0194	0.0181	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
440.0000	-0.0021	0.0141	-0.0026	0.0003	0.0213	0.0197	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
442.0000	-0.0018	0.0122	-0.0016	0.0012	0.0193	0.0180	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
444.0000	-0.0019	0.0131	-0.0016	0.0014	0.0210	0.0196	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
