Time,calib,bad,upstream,downstream
6005.15,0.600818,0.354661,0.354661,0.007245
6005.16,0.599841,0.381029,0.381029,0.047284
6005.17,0.600818,0.399583,0.399583,0.098065
6005.18,0.600818,0.418138,0.418138,0.14787
6005.19,0.601794,0.426927,0.426927,0.191815
6005.2,0.600818,0.43181,0.43181,0.234784
6005.21,0.601794,0.434739,0.434739,0.274823
6005.22,0.600818,0.43181,0.43181,0.333417
6005.23,0.601794,0.424974,0.424974,0.373456
6005.24,0.601794,0.411302,0.411302,0.406659
6005.25,0.598865,0.395677,0.395677,0.434979
6005.26,0.598865,0.374193,0.374193,0.454511
6005.27,0.599841,0.370286,0.370286,0.467206
6005.28,0.601794,0.279466,0.279466,0.467206
6005.29,0.600818,0.24431,0.24431,0.458417
6005.3,0.601794,0.192552,0.192552,0.434003
6005.31,0.601794,0.140794,0.140794,0.403729
6005.32,0.601794,0.08513,0.08513,0.367597
6005.33,0.600818,0.028489,0.028489,0.327558
6005.34,0.599841,-0.030104,-0.030104,0.251386
6005.35,0.599841,-0.084792,-0.084792,0.195722
6005.36,0.599841,-0.140456,-0.140456,0.14787
6005.37,0.598865,-0.173659,-0.173659,0.109784
6005.38,0.601794,-0.192214,-0.192214,0.083417
6005.39,0.601794,-0.260573,-0.260573,0.02287
6005.4,0.600818,-0.279128,-0.279128,-0.020099
6005.41,0.601794,-0.28694,-0.28694,-0.044513
6005.42,0.600818,-0.304518,-0.304518,-0.084552
6005.43,0.600818,-0.311354,-0.311354,-0.118731
6005.44,0.600818,-0.31819,-0.31819,-0.152911
6005.45,0.601794,-0.32112,-0.32112,-0.187091
6005.46,0.600818,-0.32112,-0.32112,-0.219317
6005.47,0.598865,-0.317214,-0.317214,-0.246661
6005.48,0.599841,-0.311354,-0.311354,-0.271075
6005.49,0.599841,-0.294753,-0.294753,-0.293536
6005.5,0.601794,-0.271315,-0.271315,-0.302325
6005.51,0.600818,-0.252761,-0.252761,-0.308185
6005.52,0.601794,-0.223464,-0.223464,-0.307208
6005.53,0.601794,-0.19319,-0.19319,-0.291583
6005.54,0.602771,-0.150222,-0.150222,-0.281817
6005.55,0.602771,-0.109206,-0.109206,-0.267169
6005.56,0.599841,-0.067214,-0.067214,-0.247638
6005.57,0.601794,-0.035964,-0.035964,-0.228106
6005.58,0.599841,0.024583,0.024583,-0.206622
6005.59,0.599841,0.096849,0.096849,-0.184161
6005.6,0.599841,0.149583,0.149583,-0.163653
6005.61,0.601794,0.195482,0.195482,-0.139239
6005.62,0.600818,0.23845,0.23845,-0.115802
6005.63,0.600818,0.279466,0.279466,-0.100177
6005.64,0.601794,0.313646,0.313646,-0.031817
6005.65,0.602771,0.345872,0.345872,0.009198
6005.66,0.600818,0.371263,0.371263,0.055097
6005.67,0.598865,0.393724,0.393724,0.103925
6005.68,0.600818,0.407396,0.407396,0.154706
6005.69,0.598865,0.421068,0.421068,0.203534
6005.7,0.600818,0.424974,0.424974,0.252362
6005.71,0.600818,0.427904,0.427904,0.294354
6005.72,0.602771,0.424974,0.424974,0.346112
6005.73,0.601794,0.419114,0.419114,0.387128
6005.74,0.601794,0.406419,0.406419,0.417401
6005.75,0.599841,0.391771,0.391771,0.444745
6005.76,0.600818,0.373216,0.373216,0.466229
6005.77,0.600818,-5.26448,0,0.478925
6005.78,0.600818,0.282396,0.282396,0.480878
6005.79,0.599841,0.24431,0.24431,0.469159
6005.8,0.599841,0.198411,0.198411,0.444745
6005.81,0.599841,0.145677,0.145677,0.413495
6005.82,0.598865,0.092943,0.092943,0.376386
6005.83,0.600818,0.034349,0.034349,0.331464
6005.84,0.599841,-0.018386,-0.018386,0.27287
6005.85,0.600818,-0.078932,-0.078932,0.204511
6005.86,0.599841,-0.129714,-0.129714,0.152753
6005.87,0.600818,-0.166823,-0.166823,0.105878
6005.88,0.600818,-0.184401,-0.184401,0.089276
6005.89,0.599841,-0.249831,-0.249831,0.004315
6005.9,0.600818,-0.272292,-0.272292,-0.038653
6005.91,0.600818,-0.284011,-0.284011,-0.040606
6005.92,0.598865,-0.299636,-0.299636,-0.078692
6005.93,0.600818,-0.311354,-0.311354,-0.116778
6005.94,0.600818,-0.316237,-0.316237,-0.149981
6005.95,0.601794,-0.322096,-0.322096,-0.182208
6005.96,0.599841,-0.320143,-0.320143,-0.214435
6005.97,0.600818,-0.320143,-0.320143,-0.244708
6005.98,0.599841,-0.313307,-0.313307,-0.270099
6005.99,0.601794,-0.299636,-0.299636,-0.28963
6006,0.600818,-0.278151,-0.278151,-0.299396
6006.01,0.599841,-0.263503,-0.263503,-0.309161
6006.02,0.601794,-0.233229,-0.233229,-0.297442
6006.03,0.599841,-0.19905,-0.19905,-0.284747
6006.04,0.598865,-0.159987,-0.159987,-0.281817
6006.05,0.599841,-0.117018,-0.117018,-0.265216
6006.06,0.600818,-0.084792,-0.084792,-0.243731
6006.07,0.600818,-0.045729,-0.045729,-0.2242
6006.08,0.600818,0.005052,0.005052,-0.203692
6006.09,0.600818,0.066575,0.066575,-0.182208
6006.1,0.600818,0.138841,0.138841,-0.162677
6006.11,0.601794,0.185716,0.185716,-0.138263
6006.12,0.601794,0.230638,0.230638,-0.112872
6006.13,0.601794,0.271654,0.271654,-0.096271
6006.14,0.600818,0.307786,0.307786,-0.041583
6006.15,0.598865,0.33806,0.33806,0.004315
6006.16,0.599841,0.364427,0.364427,0.048261
6006.17,0.600818,0.383958,0.383958,0.096112
6006.18,0.600818,0.399583,0.399583,0.14494
6006.19,0.599841,0.411302,0.411302,0.192792
6006.2,0.600818,0.416185,0.416185,0.23869
6006.21,0.601794,0.419114,0.419114,0.285565
6006.22,0.600818,0.417161,0.417161,0.331464
6006.23,0.600818,0.413255,0.413255,0.371503
6006.24,0.599841,0.405443,0.405443,0.405683
6006.25,0.601794,0.391771,0.391771,0.434003
6006.26,0.598865,0.374193,0.374193,0.453534
6006.27,0.599841,-5.26155,0,0.466229
6006.28,0.599841,-9.019362,0,0.472089
6006.29,0.600818,-9.019362,0,0.4633
6006.3,0.600818,-7.175612,0,0.444745
6006.31,0.595935,0.155443,0.155443,0.414472
6006.32,0.601794,0.102708,0.102708,0.379315
6006.33,0.599841,0.044114,0.044114,0.337323
6006.34,0.598865,-0.010573,-0.010573,0.279706
6006.35,0.601794,-0.07112,-0.07112,0.212323
6006.36,0.599841,-0.123854,-0.123854,0.160565
6006.37,0.600818,-0.1678,-0.1678,0.108808
6006.38,0.599841,-0.179518,-0.179518,0.090253
6006.39,0.599841,-0.252761,-0.252761,0.053144
6006.4,0.598865,-0.279128,-0.279128,-0.044513
6006.41,0.601794,-0.284011,-0.284011,-0.045489
6006.42,0.601794,-0.303542,-0.303542,-0.072833
6006.43,0.600818,-0.312331,-0.312331,-0.111896
6006.44,0.600818,-0.31819,-0.31819,-0.146075
6006.45,0.600818,-0.32405,-0.32405,-0.179278
6006.46,0.600818,-0.326003,-0.326003,-0.209552
6006.47,0.599841,-0.322096,-0.322096,-0.241778
6006.48,0.600818,-0.31819,-0.31819,-0.265216
6006.49,0.600818,-0.303542,-0.303542,-0.282794
6006.5,0.601794,-0.288893,-0.288893,-0.296466
6006.51,0.600818,-0.269362,-0.269362,-0.302325
6006.52,0.600818,-0.242995,-0.242995,-0.305255
6006.53,0.600818,-0.206862,-0.206862,-0.281817
6006.54,0.600818,-0.170729,-0.170729,-0.281817
6006.55,0.600818,-0.124831,-0.124831,-0.268146
6006.56,0.599841,-0.085768,-0.085768,-0.247638
6006.57,0.600818,-0.054518,-0.054518,-0.229083
6006.58,0.601794,-0.001784,-0.001784,-0.211505
6006.59,0.599841,0.076341,0.076341,-0.190997
6006.6,0.599841,0.132005,0.132005,-0.16756
6006.61,0.598865,0.18181,0.18181,-0.147052
6006.62,0.600818,0.225755,0.225755,-0.121661
6006.63,0.600818,0.266771,0.266771,-0.107989
6006.64,0.600818,0.30388,0.30388,-0.055255
6006.65,0.599841,0.33806,0.33806,-0.00545
6006.66,0.602771,0.36345,0.36345,0.037519
6006.67,0.600818,0.384935,0.384935,0.086347
6006.68,0.602771,0.402513,0.402513,0.136151
6006.69,0.600818,0.413255,0.413255,0.184979
6006.7,0.599841,0.422044,0.422044,0.231854
6006.71,0.599841,0.423021,0.423021,0.277753
6006.72,0.599841,0.424974,0.424974,0.321698
6006.73,0.600818,0.419114,0.419114,0.36369
6006.74,0.598865,0.412279,0.412279,0.4008
6006.75,0.600818,0.39763,0.39763,0.427167
6006.76,0.600818,0.382982,0.382982,0.449628
6006.77,0.600818,-3.38655,0,0.466229
6006.78,0.600818,-5.298659,0,0.471112
6006.79,0.600818,-3.44319,0,0.462323
6006.8,0.601794,-9.018386,0,0.443769
6006.81,0.601794,-1.679519,0,0.412519
6006.82,0.601794,0.108568,0.108568,0.375409
6006.83,0.601794,0.051927,0.051927,0.33537
6006.84,0.600818,-0.004714,-0.004714,0.287519
6006.85,0.598865,-0.063307,-0.063307,0.218183
6006.86,0.600818,-0.118972,-0.118972,0.160565
6006.87,0.595935,-0.159987,-0.159987,0.110761
6006.88,0.600818,-0.172682,-0.172682,0.091229
6006.89,0.601794,-0.233229,-0.233229,0.058026
6006.9,0.601794,-0.273268,-0.273268,-0.012286
6006.91,0.600818,-0.280104,-0.280104,-0.062091
6006.92,0.600818,-0.296706,-0.296706,-0.069903
6006.93,0.600818,-0.308425,-0.308425,-0.10506
6006.94,0.600818,-0.314284,-0.314284,-0.142169
6006.95,0.601794,-0.323073,-0.323073,-0.173419
6006.96,0.600818,-0.322096,-0.322096,-0.204669
6006.97,0.600818,-0.326003,-0.326003,-0.232989
6006.98,0.598865,-0.320143,-0.320143,-0.256427
6006.99,0.599841,-0.302565,-0.302565,-0.277911
6007,0.599841,-0.285964,-0.285964,-0.28963
6007.01,0.599841,-0.266432,-0.266432,-0.295489
6007.02,0.600818,-0.245925,-0.245925,-0.288653
6007.03,0.600818,-0.214675,-0.214675,-0.283771
6007.04,0.601794,-0.175612,-0.175612,-0.277911
6007.05,0.600818,-0.132643,-0.132643,-0.263263
6007.06,0.601794,-0.085768,-0.085768,-0.243731
6007.07,0.600818,-0.063307,-0.063307,-0.228106
6007.08,0.600818,-0.010573,-0.010573,-0.211505
6007.09,0.600818,0.065599,0.065599,-0.191974
6007.1,0.598865,0.124193,0.124193,-0.173419
6007.11,0.600818,0.171068,0.171068,-0.152911
6007.12,0.598865,0.217943,0.217943,-0.127521
6007.13,0.599841,0.257005,0.257005,-0.100177
6007.14,0.599841,0.297044,0.297044,-0.055255
6007.15,0.599841,0.327318,0.327318,-0.017169
6007.16,0.600818,0.355638,0.355638,0.026776
6007.17,0.601794,0.379075,0.379075,0.075604
6007.18,0.601794,0.39763,0.39763,0.125409
6007.19,0.600818,0.412279,0.412279,0.175214
6007.2,0.600818,0.419114,0.419114,0.225995
6007.21,0.600818,0.42595,0.42595,0.273847
6007.22,0.601794,0.42595,0.42595,0.320722
6007.23,0.602771,0.422044,0.422044,0.360761
6007.24,0.598865,0.416185,0.416185,0.395917
6007.25,0.599841,0.402513,0.402513,0.42619
6007.26,0.600818,0.383958,0.383958,0.447675
6007.27,0.600818,-1.506667,0,0.465253
6007.28,0.599841,-7.157058,0,0.470136
6007.29,0.601794,0.276536,0.276536,0.462323
6007.3,0.600818,0.218919,0.218919,0.442792
6007.31,0.599841,0.168138,0.168138,0.412519
6007.32,0.601794,0.114427,0.114427,0.375409
6007.33,0.600818,0.05681,0.05681,0.3383
6007.34,0.599841,0.001146,0.001146,0.285565
6007.35,0.598865,-0.054518,-0.054518,0.217206
6007.36,0.598865,-0.107253,-0.107253,0.163495
6007.37,0.600818,-0.158034,-0.158034,0.125409
6007.38,0.598865,-0.173659,-0.173659,0.092206
6007.39,0.601794,-0.214675,-0.214675,0.058026
6007.4,0.600818,-0.273268,-0.273268,-0.01131
6007.41,0.601794,-0.276198,-0.276198,-0.049396
6007.42,0.600818,-0.28987,-0.28987,-0.068927
6007.43,0.601794,-0.305495,-0.305495,-0.112872
6007.44,0.599841,-0.311354,-0.311354,-0.137286
6007.45,0.601794,-0.317214,-0.317214,-0.168536
6007.46,0.600818,-0.317214,-0.317214,-0.200763
6007.47,0.600818,-0.319167,-0.319167,-0.231036
6007.48,0.599841,-0.314284,-0.314284,-0.251544
6007.49,0.599841,-0.308425,-0.308425,-0.274981
6007.5,0.599841,-0.28694,-0.28694,-0.287677
6007.51,0.600818,-0.260573,-0.260573,-0.293536
6007.52,0.600818,-0.245925,-0.245925,-0.295489
6007.53,0.602771,-0.216628,-0.216628,-0.278888
6007.54,0.601794,-0.178542,-0.178542,-0.275958
6007.55,0.601794,-0.141432,-0.141432,-0.260333
6007.56,0.599841,-0.090651,-0.090651,-0.244708
6007.57,0.599841,-0.054518,-0.054518,-0.22713
6007.58,0.600818,-0.018386,-0.018386,-0.209552
6007.59,0.599841,0.05095,0.05095,-0.190997
6007.6,0.599841,0.115403,0.115403,-0.173419
6007.61,0.600818,0.162278,0.162278,-0.153888
6007.62,0.601794,0.208177,0.208177,-0.122638
6007.63,0.600818,0.251146,0.251146,-0.115802
6007.64,0.600818,0.288255,0.288255,-0.057208
6007.65,0.600818,0.322435,0.322435,-0.020099
6007.66,0.599841,0.350755,0.350755,0.024823
6007.67,0.600818,0.375169,0.375169,0.071698
6007.68,0.599841,0.392747,0.392747,0.118573
6007.69,0.599841,0.407396,0.407396,0.171308
6007.7,0.599841,0.413255,0.413255,0.221112
6007.71,0.598865,0.420091,0.420091,0.267987
6007.72,0.600818,0.419114,0.419114,0.315839
6007.73,0.601794,0.416185,0.416185,0.359784
6007.74,0.601794,0.406419,0.406419,0.39494
6007.75,0.599841,0.395677,0.395677,0.427167
6007.76,0.601794,0.378099,0.378099,0.448651
6007.77,0.600818,0.365404,0.365404,0.467206
6007.78,0.599841,-7.144362,0,0.474042
6007.79,0.601794,-3.456862,0,0.468183
6007.8,0.600818,0.217943,0.217943,0.447675
6007.81,0.599841,0.172044,0.172044,0.418378
6007.82,0.600818,0.117357,0.117357,0.380292
6007.83,0.601794,0.063646,0.063646,0.343183
6007.84,0.601794,0.006028,0.006028,0.291425
6007.85,0.600818,-0.050612,-0.050612,0.224042
6007.86,0.600818,-0.104323,-0.104323,0.170331
6007.87,0.600818,-0.151198,-0.151198,0.123456
6007.88,0.600818,-0.178542,-0.178542,0.089276
6007.89,0.599841,-0.210768,-0.210768,0.063886
6007.9,0.598865,-0.276198,-0.276198,0.002362
6007.91,0.593005,-0.279128,-0.279128,-0.054278
6007.92,0.599841,-0.294753,-0.294753,-0.062091
6007.93,0.600818,-0.309401,-0.309401,-0.0992
6007.94,0.600818,-0.317214,-0.317214,-0.135333
6007.95,0.601794,-0.32405,-0.32405,-0.166583
6007.96,0.601794,-0.326003,-0.326003,-0.197833
6007.97,0.600818,-0.32405,-0.32405,-0.232989
6007.98,0.601794,-0.32112,-0.32112,-0.256427
6007.99,0.599841,-0.314284,-0.314284,-0.278888
6008,0.599841,-0.2928,-0.2928,-0.293536
6008.01,0.599841,-0.274245,-0.274245,-0.299396
6008.02,0.599841,-0.246901,-0.246901,-0.293536
6008.03,0.602771,-0.221511,-0.221511,-0.28963
6008.04,0.599841,-0.184401,-0.184401,-0.28963
6008.05,0.600818,-0.145339,-0.145339,-0.274005
6008.06,0.601794,-0.10237,-0.10237,-0.25545
6008.07,0.601794,-0.069167,-0.069167,-0.236896
6008.08,0.601794,-0.026198,-0.026198,-0.217364
6008.09,0.601794,0.021653,0.021653,-0.196856
6008.1,0.598865,0.094896,0.094896,-0.176349
6008.11,0.600818,0.152513,0.152513,-0.153888
6008.12,0.600818,0.201341,0.201341,-0.128497
6008.13,0.599841,0.24431,0.24431,-0.106036
6008.14,0.598865,0.284349,0.284349,-0.07088
6008.15,0.599841,0.320482,0.320482,-0.015216
6008.16,0.601794,0.350755,0.350755,0.0258
6008.17,0.600818,0.374193,0.374193,0.076581
6008.18,0.598865,0.3947,0.3947,0.126386
6008.19,0.601794,0.408372,0.408372,0.174237
6008.2,0.600818,0.417161,0.417161,0.223065
6008.21,0.600818,0.421068,0.421068,0.271894
6008.22,0.600818,0.419114,0.419114,0.317792
6008.23,0.599841,0.417161,0.417161,0.361737
6008.24,0.600818,0.406419,0.406419,0.395917
6008.25,0.600818,0.395677,0.395677,0.428144
6008.26,0.598865,0.380052,0.380052,0.451581
6008.27,0.600818,0.364427,0.364427,0.468183
6008.28,0.601794,-7.143386,0,0.477948
6008.29,0.600818,-1.594558,0,0.470136
6008.3,0.600818,0.234544,0.234544,0.450604
6008.31,0.601794,0.176927,0.176927,0.424237
6008.32,0.601794,0.124193,0.124193,0.386151
6008.33,0.601794,0.071458,0.071458,0.347089
6008.34,0.602771,0.013841,0.013841,0.292401
6008.35,0.599841,-0.03987,-0.03987,0.240644
6008.36,0.599841,-0.096511,-0.096511,0.174237
6008.37,0.598865,-0.149245,-0.149245,0.135175
6008.38,0.600818,-0.178542,-0.178542,0.096112
6008.39,0.599841,-0.19319,-0.19319,0.070722
6008.4,0.600818,-0.279128,-0.279128,-0.00545
6008.41,0.600818,-0.279128,-0.279128,-0.037677
6008.42,0.601794,-0.297682,-0.297682,-0.058185
6008.43,0.599841,-0.309401,-0.309401,-0.094317
6008.44,0.601794,-0.319167,-0.319167,-0.128497
6008.45,0.600818,-0.32405,-0.32405,-0.1617
6008.46,0.600818,-0.326979,-0.326979,-0.19295
6008.47,0.599841,-0.326979,-0.326979,-0.223224
6008.48,0.601794,-0.323073,-0.323073,-0.246661
6008.49,0.599841,-0.313307,-0.313307,-0.270099
6008.5,0.599841,-0.300612,-0.300612,-0.2867
6008.51,0.599841,-0.272292,-0.272292,-0.29256
6008.52,0.600818,-0.254714,-0.254714,-0.297442
6008.53,0.599841,-0.223464,-0.223464,-0.274981
6008.54,0.601794,-0.188307,-0.188307,-0.276935
6008.55,0.600818,-0.148268,-0.148268,-0.269122
6008.56,0.600818,-0.103347,-0.103347,-0.252521
6008.57,0.600818,-0.067214,-0.067214,-0.235919
6008.58,0.601794,-0.032057,-0.032057,-0.214435
6008.59,0.600818,0.020677,0.020677,-0.19588
6008.6,0.599841,0.074388,0.074388,-0.177325
6008.61,0.599841,0.155443,0.155443,-0.154864
6008.62,0.600818,0.202318,0.202318,-0.127521
6008.63,0.600818,0.247239,0.247239,-0.104083
6008.64,0.602771,0.290208,0.290208,-0.056231
6008.65,0.599841,0.322435,0.322435,-0.017169
6008.66,0.600818,0.354661,0.354661,0.0258
6008.67,0.601794,0.381029,0.381029,0.075604
6008.68,0.600818,0.398607,0.398607,0.126386
6008.69,0.599841,0.414232,0.414232,0.17619
6008.7,0.598865,0.423021,0.423021,0.225995
6008.71,0.598865,0.42595,0.42595,0.2758
6008.72,0.601794,0.42595,0.42595,0.323651
6008.73,0.600818,0.422044,0.422044,0.364667
6008.74,0.599841,0.414232,0.414232,0.399823
6008.75,0.600818,0.40056,0.40056,0.42912
6008.76,0.600818,0.386888,0.386888,0.452558
6008.77,0.600818,-1.496901,0,0.469159
6008.78,0.600818,-9.019362,0,0.475019
6008.79,0.598865,-1.583815,0,0.472089
6008.8,0.599841,-7.160964,0,0.453534
6008.81,0.600818,-5.344557,0,0.425214
6008.82,0.600818,0.133958,0.133958,0.389081
6008.83,0.599841,0.081224,0.081224,0.350019
6008.84,0.600818,0.024583,0.024583,0.305097
6008.85,0.602771,-0.029128,-0.029128,0.240644
6008.86,0.601794,-0.087722,-0.087722,0.180097
6008.87,0.601794,-0.142409,-0.142409,0.130292
6008.88,0.599841,-0.169753,-0.169753,0.097089
6008.89,0.600818,-0.195143,-0.195143,0.069745
6008.9,0.601794,-0.271315,-0.271315,0.009198
6008.91,0.599841,-0.278151,-0.278151,-0.059161
6008.92,0.599841,-0.296706,-0.296706,-0.062091
6008.93,0.600818,-0.310378,-0.310378,-0.095294
6008.94,0.600818,-0.320143,-0.320143,-0.13338
6008.95,0.599841,-0.323073,-0.323073,-0.16463
6008.96,0.600818,-0.326979,-0.326979,-0.19588
6008.97,0.599841,-0.326003,-0.326003,-0.226153
6008.98,0.600818,-0.32405,-0.32405,-0.251544
6008.99,0.600818,-0.312331,-0.312331,-0.273028
6009,0.600818,-0.297682,-0.297682,-0.288653
6009.01,0.599841,-0.276198,-0.276198,-0.293536
6009.02,0.598865,-0.25862,-0.25862,-0.298419
6009.03,0.599841,-0.225417,-0.225417,-0.281817
6009.04,0.601794,-0.192214,-0.192214,-0.285724
6009.05,0.599841,-0.151198,-0.151198,-0.269122
6009.06,0.600818,-0.109206,-0.109206,-0.254474
6009.07,0.600818,-0.059401,-0.059401,-0.233966
6009.08,0.601794,-0.03694,-0.03694,-0.215411
6009.09,0.600818,0.017747,0.017747,-0.19295
6009.1,0.600818,0.08513,0.08513,-0.177325
6009.11,0.600818,0.153489,0.153489,-0.154864
6009.12,0.601794,0.200364,0.200364,-0.128497
6009.13,0.599841,0.247239,0.247239,-0.111896
6009.14,0.599841,0.290208,0.290208,-0.063067
6009.15,0.600818,0.328294,0.328294,-0.017169
6009.16,0.601794,0.358568,0.358568,0.028729
6009.17,0.600818,0.384935,0.384935,0.078534
6009.18,0.599841,0.404466,0.404466,0.127362
6009.19,0.600818,0.420091,0.420091,0.178144
6009.2,0.601794,0.429857,0.429857,0.231854
6009.21,0.600818,0.433763,0.433763,0.281659
6009.22,0.601794,0.43181,0.43181,0.328534
6009.23,0.601794,0.42888,0.42888,0.371503
6009.24,0.600818,0.420091,0.420091,0.406659
6009.25,0.599841,0.408372,0.408372,0.436933
6009.26,0.599841,0.391771,0.391771,0.458417
6009.27,0.597888,0.375169,0.375169,0.475019
6009.28,0.599841,-9.018386,0,0.482831
6009.29,0.599841,0.280443,0.280443,0.475995
6009.3,0.600818,0.235521,0.235521,0.455487
6009.31,0.601794,0.187669,0.187669,0.430097
6009.32,0.601794,0.136888,0.136888,0.391034
6009.33,0.599841,0.0822,0.0822,0.350995
6009.34,0.600818,0.02556,0.02556,0.303144
6009.35,0.601794,-0.032057,-0.032057,0.229901
6009.36,0.599841,-0.084792,-0.084792,0.165448
6009.37,0.599841,-0.143386,-0.143386,0.120526
6009.38,0.599841,-0.165847,-0.165847,0.073651
6009.39,0.598865,-0.197097,-0.197097,0.05705
6009.4,0.599841,-0.257643,-0.257643,0.018964
6009.41,0.601794,-0.28987,-0.28987,-0.07088
6009.42,0.601794,-0.2928,-0.2928,-0.06795
6009.43,0.601794,-0.310378,-0.310378,-0.104083
6009.44,0.599841,-0.316237,-0.316237,-0.139239
6009.45,0.603748,-0.32405,-0.32405,-0.168536
6009.46,0.601794,-0.325026,-0.325026,-0.196856
6009.47,0.598865,-0.325026,-0.325026,-0.22713
6009.48,0.598865,-0.319167,-0.319167,-0.250567
6009.49,0.600818,-0.313307,-0.313307,-0.269122
6009.5,0.598865,-0.288893,-0.288893,-0.282794
6009.51,0.600818,-0.275221,-0.275221,-0.291583
6009.52,0.602771,-0.248854,-0.248854,-0.295489
6009.53,0.600818,-0.225417,-0.225417,-0.279864
6009.54,0.600818,-0.186354,-0.186354,-0.282794
6009.55,0.600818,-0.150222,-0.150222,-0.269122
6009.56,0.599841,-0.107253,-0.107253,-0.252521
6009.57,0.601794,-0.07112,-0.07112,-0.232989
6009.58,0.599841,-0.031081,-0.031081,-0.212481
6009.59,0.600818,0.016771,0.016771,-0.190997
6009.6,0.601794,0.075364,0.075364,-0.169513
6009.61,0.600818,0.149583,0.149583,-0.148028
6009.62,0.599841,0.200364,0.200364,-0.120685
6009.63,0.599841,0.243333,0.243333,-0.089435
6009.64,0.600818,0.288255,0.288255,-0.048419
6009.65,0.601794,0.325364,0.325364,-0.010333
6009.66,0.600818,0.359544,0.359544,0.035565
6009.67,0.601794,0.384935,0.384935,0.083417
6009.68,0.600818,0.408372,0.408372,0.133222
6009.69,0.599841,0.423021,0.423021,0.184003
6009.7,0.599841,0.432786,0.432786,0.230878
6009.71,0.601794,0.436693,0.436693,0.278729
6009.72,0.599841,0.437669,0.437669,0.327558
6009.73,0.599841,0.433763,0.433763,0.36662
6009.74,0.601794,0.426927,0.426927,0.403729
6009.75,0.601794,0.413255,0.413255,0.43205
6009.76,0.600818,0.40056,0.40056,0.454511
6009.77,0.602771,0.379075,0.379075,0.469159
6009.78,0.600818,-7.13948,0,0.476972
6009.79,0.599841,-3.44319,0,0.472089
6009.8,0.599841,0.248216,0.248216,0.451581
6009.81,0.600818,0.195482,0.195482,0.421308
6009.82,0.600818,0.1447,0.1447,0.382245
6009.83,0.599841,0.08806,0.08806,0.343183
6009.84,0.599841,0.033372,0.033372,0.293378
6009.85,0.599841,-0.026198,-0.026198,0.227948
6009.86,0.600818,-0.081862,-0.081862,0.169354
6009.87,0.599841,-0.134597,-0.134597,0.121503
6009.88,0.600818,-0.176589,-0.176589,0.079511
6009.89,0.601794,-0.186354,-0.186354,0.059979
6009.9,0.599841,-0.254714,-0.254714,-0.01131
6009.91,0.601794,-0.280104,-0.280104,-0.056231
6009.92,0.600818,-0.290846,-0.290846,-0.065021
6009.93,0.600818,-0.306471,-0.306471,-0.097247
6009.94,0.598865,-0.316237,-0.316237,-0.128497
6009.95,0.600818,-0.32112,-0.32112,-0.159747
6009.96,0.599841,-0.325026,-0.325026,-0.188067
6009.97,0.598865,-0.32405,-0.32405,-0.215411
6009.98,0.600818,-0.32112,-0.32112,-0.239825
6009.99,0.602771,-0.314284,-0.314284,-0.259356
6010,0.600818,-0.28987,-0.28987,-0.273028
6010.01,0.599841,-0.271315,-0.271315,-0.279864
6010.02,0.600818,-0.254714,-0.254714,-0.282794
6010.03,0.601794,-0.223464,-0.223464,-0.271075
6010.04,0.601794,-0.186354,-0.186354,-0.268146
6010.05,0.599841,-0.145339,-0.145339,-0.259356
6010.06,0.599841,-0.104323,-0.104323,-0.244708
6010.07,0.599841,-0.055495,-0.055495,-0.225177
6010.08,0.598865,-0.021315,-0.021315,-0.205646
6010.09,0.599841,0.020677,0.020677,-0.186114
6010.1,0.599841,0.100755,0.100755,-0.165606
6010.11,0.601794,0.152513,0.152513,-0.141192
6010.12,0.601794,0.202318,0.202318,-0.115802
6010.13,0.600818,0.246263,0.246263,-0.088458
6010.14,0.601794,0.284349,0.284349,-0.04256
6010.15,0.600818,0.323411,0.323411,-0.000567
6010.16,0.600818,0.353685,0.353685,0.041425
6010.17,0.599841,0.382982,0.382982,0.090253
6010.18,0.600818,0.399583,0.399583,0.139081
6010.19,0.599841,0.417161,0.417161,0.191815
6010.2,0.600818,0.423997,0.423997,0.239667
6010.21,0.600818,0.430833,0.430833,0.290448
6010.22,0.600818,0.426927,0.426927,0.337323
6010.23,0.599841,0.424974,0.424974,0.379315
6010.24,0.599841,0.414232,0.414232,0.409589
6010.25,0.598865,0.405443,0.405443,0.438886
6010.26,0.602771,0.383958,0.383958,0.46037
6010.27,0.601794,0.367357,0.367357,0.475019
6010.28,0.600818,0.357591,0.357591,0.478925
6010.29,0.599841,0.288255,0.288255,0.469159
6010.3,0.600818,0.242357,0.242357,0.449628
6010.31,0.599841,0.184739,0.184739,0.418378
6010.32,0.600818,0.132005,0.132005,0.379315
6010.33,0.599841,0.077318,0.077318,0.343183
6010.34,0.599841,0.02263,0.02263,0.288495
6010.35,0.600818,-0.031081,-0.031081,0.221112
6010.36,0.600818,-0.088698,-0.088698,0.165448
6010.37,0.601794,-0.141432,-0.141432,0.114667
6010.38,0.601794,-0.184401,-0.184401,0.068769
6010.39,0.600818,-0.19905,-0.19905,0.05705
6010.4,0.600818,-0.252761,-0.252761,0.021894
6010.41,0.601794,-0.293776,-0.293776,-0.044513
6010.42,0.599841,-0.297682,-0.297682,-0.07381
6010.43,0.599841,-0.312331,-0.312331,-0.106036
6010.44,0.599841,-0.32112,-0.32112,-0.135333
6010.45,0.598865,-0.327956,-0.327956,-0.166583
